Step number : 1000
x = 0.359, y = -0.15318, yExact = -0.15312, Relative Error : 3.743e-04
x = 0.360, y = -0.15046, yExact = -0.15040, Relative Error : 3.820e-04
x = 0.361, y = -0.14774, yExact = -0.14768, Relative Error : 3.901e-04
x = 0.362, y = -0.14501, yExact = -0.14496, Relative Error : 3.984e-04
x = 0.363, y = -0.14229, yExact = -0.14223, Relative Error : 4.070e-04
x = 0.364, y = -0.13956, yExact = -0.13950, Relative Error : 4.160e-04
x = 0.365, y = -0.13683, yExact = -0.13677, Relative Error : 4.254e-04
x = 0.366, y = -0.13410, yExact = -0.13404, Relative Error : 4.352e-04
x = 0.367, y = -0.13137, yExact = -0.13131, Relative Error : 4.453e-04
x = 0.368, y = -0.12863, yExact = -0.12858, Relative Error : 4.559e-04
x = 0.369, y = -0.12590, yExact = -0.12584, Relative Error : 4.670e-04
x = 0.370, y = -0.12316, yExact = -0.12310, Relative Error : 4.785e-04
x = 0.371, y = -0.12042, yExact = -0.12036, Relative Error : 4.906e-04
x = 0.372, y = -0.11768, yExact = -0.11762, Relative Error : 5.033e-04
x = 0.373, y = -0.11493, yExact = -0.11487, Relative Error : 5.166e-04
x = 0.374, y = -0.11218, yExact = -0.11212, Relative Error : 5.305e-04
x = 0.375, y = -0.10943, yExact = -0.10937, Relative Error : 5.452e-04
x = 0.376, y = -0.10668, yExact = -0.10662, Relative Error : 5.606e-04
x = 0.377, y = -0.10393, yExact = -0.10387, Relative Error : 5.768e-04
x = 0.378, y = -0.10118, yExact = -0.10112, Relative Error : 5.940e-04
x = 0.379, y = -0.09842, yExact = -0.09836, Relative Error : 6.121e-04
x = 0.380, y = -0.09566, yExact = -0.09560, Relative Error : 6.312e-04
x = 0.381, y = -0.09290, yExact = -0.09284, Relative Error : 6.516e-04
x = 0.382, y = -0.09014, yExact = -0.09008, Relative Error : 6.731e-04
x = 0.383, y = -0.08737, yExact = -0.08731, Relative Error : 6.961e-04
x = 0.384, y = -0.08460, yExact = -0.08454, Relative Error : 7.206e-04
x = 0.385, y = -0.08184, yExact = -0.08177, Relative Error : 7.467e-04
x = 0.386, y = -0.07907, yExact = -0.07900, Relative Error : 7.747e-04
x = 0.387, y = -0.07629, yExact = -0.07623, Relative Error : 8.048e-04
x = 0.388, y = -0.07352, yExact = -0.07346, Relative Error : 8.371e-04
x = 0.389, y = -0.07074, yExact = -0.07068, Relative Error : 8.720e-04
x = 0.390, y = -0.06796, yExact = -0.06790, Relative Error : 9.098e-04
x = 0.391, y = -0.06518, yExact = -0.06512, Relative Error : 9.508e-04
x = 0.392, y = -0.06240, yExact = -0.06234, Relative Error : 9.955e-04
x = 0.393, y = -0.05961, yExact = -0.05955, Relative Error : 1.044e-03
x = 0.394, y = -0.05683, yExact = -0.05676, Relative Error : 1.098e-03
x = 0.395, y = -0.05404, yExact = -0.05397, Relative Error : 1.158e-03
x = 0.396, y = -0.05125, yExact = -0.05118, Relative Error : 1.223e-03
x = 0.397, y = -0.04845, yExact = -0.04839, Relative Error : 1.297e-03
x = 0.398, y = -0.04566, yExact = -0.04560, Relative Error : 1.380e-03
x = 0.399, y = -0.04286, yExact = -0.04280, Relative Error : 1.473e-03
x = 0.400, y = -0.04006, yExact = -0.04000, Relative Error : 1.580e-03
x = 0.401, y = -0.03726, yExact = -0.03720, Relative Error : 1.702e-03
x = 0.402, y = -0.03446, yExact = -0.03440, Relative Error : 1.845e-03
x = 0.403, y = -0.03165, yExact = -0.03159, Relative Error : 2.014e-03
x = 0.404, y = -0.02885, yExact = -0.02878, Relative Error : 2.215e-03
x = 0.405, y = -0.02604, yExact = -0.02597, Relative Error : 2.460e-03
x = 0.406, y = -0.02323, yExact = -0.02316, Relative Error : 2.764e-03
x = 0.407, y = -0.02042, yExact = -0.02035, Relative Error : 3.153e-03
x = 0.408, y = -0.01760, yExact = -0.01754, Relative Error : 3.667e-03
x = 0.409, y = -0.01478, yExact = -0.01472, Relative Error : 4.379e-03
x = 0.410, y = -0.01196, yExact = -0.01190, Relative Error : 5.428e-03
x = 0.411, y = -0.00914, yExact = -0.00908, Relative Error : 7.129e-03
x = 0.412, y = -0.00632, yExact = -0.00626, Relative Error : 1.037e-02
x = 0.413, y = -0.00350, yExact = -0.00343, Relative Error : 1.895e-02
x = 0.414, y = -0.00067, yExact = -0.00060, Relative Error : 1.079e-01
x = 0.415, y = 0.00216, yExact = 0.00223, Relative Error : -2.934e-02
x = 0.416, y = 0.00499, yExact = 0.00506, Relative Error : -1.294e-02
x = 0.417, y = 0.00782, yExact = 0.00789, Relative Error : -8.311e-03
x = 0.418, y = 0.01066, yExact = 0.01072, Relative Error : -6.127e-03
x = 0.419, y = 0.01350, yExact = 0.01356, Relative Error : -4.855e-03
x = 0.420, y = 0.01633, yExact = 0.01640, Relative Error : -4.023e-03
x = 0.421, y = 0.01917, yExact = 0.01924, Relative Error : -3.436e-03
x = 0.422, y = 0.02202, yExact = 0.02208, Relative Error : -3.000e-03
x = 0.423, y = 0.02486, yExact = 0.02493, Relative Error : -2.663e-03
x = 0.424, y = 0.02771, yExact = 0.02778, Relative Error : -2.395e-03
x = 0.425, y = 0.03056, yExact = 0.03063, Relative Error : -2.177e-03
x = 0.426, y = 0.03341, yExact = 0.03348, Relative Error : -1.996e-03
x = 0.427, y = 0.03626, yExact = 0.03633, Relative Error : -1.843e-03
x = 0.428, y = 0.03912, yExact = 0.03918, Relative Error : -1.712e-03
x = 0.429, y = 0.04197, yExact = 0.04204, Relative Error : -1.599e-03
x = 0.430, y = 0.04483, yExact = 0.04490, Relative Error : -1.500e-03
x = 0.431, y = 0.04769, yExact = 0.04776, Relative Error : -1.413e-03
x = 0.432, y = 0.05056, yExact = 0.05062, Relative Error : -1.336e-03
x = 0.433, y = 0.05342, yExact = 0.05349, Relative Error : -1.267e-03
x = 0.434, y = 0.05629, yExact = 0.05636, Relative Error : -1.205e-03
x = 0.435, y = 0.05916, yExact = 0.05923, Relative Error : -1.149e-03
x = 0.436, y = 0.06203, yExact = 0.06210, Relative Error : -1.098e-03
x = 0.437, y = 0.06490, yExact = 0.06497, Relative Error : -1.051e-03
x = 0.438, y = 0.06778, yExact = 0.06784, Relative Error : -1.009e-03
x = 0.439, y = 0.07065, yExact = 0.07072, Relative Error : -9.697e-04
x = 0.440, y = 0.07353, yExact = 0.07360, Relative Error : -9.336e-04
x = 0.441, y = 0.07641, yExact = 0.07648, Relative Error : -9.002e-04
x = 0.442, y = 0.07930, yExact = 0.07936, Relative Error : -8.692e-04
x = 0.443, y = 0.08218, yExact = 0.08225, Relative Error : -8.404e-04
x = 0.444, y = 0.08507, yExact = 0.08514, Relative Error : -8.135e-04
x = 0.445, y = 0.08796, yExact = 0.08803, Relative Error : -7.883e-04
x = 0.446, y = 0.09085, yExact = 0.09092, Relative Error : -7.647e-04
x = 0.447, y = 0.09374, yExact = 0.09381, Relative Error : -7.426e-04
x = 0.448, y = 0.09663, yExact = 0.09670, Relative Error : -7.217e-04
x = 0.449, y = 0.09953, yExact = 0.09960, Relative Error : -7.021e-04
x = 0.450, y = 0.10243, yExact = 0.10250, Relative Error : -6.835e-04
x = 0.451, y = 0.10533, yExact = 0.10540, Relative Error : -6.660e-04
x = 0.452, y = 0.10823, yExact = 0.10830, Relative Error : -6.494e-04
x = 0.453, y = 0.11114, yExact = 0.11121, Relative Error : -6.336e-04
x = 0.454, y = 0.11405, yExact = 0.11412, Relative Error : -6.186e-04
x = 0.455, y = 0.11695, yExact = 0.11703, Relative Error : -6.044e-04
x = 0.456, y = 0.11987, yExact = 0.11994, Relative Error : -5.909e-04
x = 0.457, y = 0.12278, yExact = 0.12285, Relative Error : -5.779e-04
x = 0.458, y = 0.12569, yExact = 0.12576, Relative Error : -5.656e-04
x = 0.459, y = 0.12861, yExact = 0.12868, Relative Error : -5.538e-04
x = 0.460, y = 0.13153, yExact = 0.13160, Relative Error : -5.425e-04
x = 0.461, y = 0.13445, yExact = 0.13452, Relative Error : -5.317e-04
x = 0.462, y = 0.13737, yExact = 0.13744, Relative Error : -5.214e-04
x = 0.463, y = 0.14030, yExact = 0.14037, Relative Error : -5.115e-04
x = 0.464, y = 0.14322, yExact = 0.14330, Relative Error : -5.019e-04
x = 0.465, y = 0.14615, yExact = 0.14623, Relative Error : -4.928e-04
x = 0.466, y = 0.14908, yExact = 0.14916, Relative Error : -4.840e-04
x = 0.467, y = 0.15202, yExact = 0.15209, Relative Error : -4.755e-04
x = 0.468, y = 0.15495, yExact = 0.15502, Relative Error : -4.674e-04
x = 0.469, y = 0.15789, yExact = 0.15796, Relative Error : -4.595e-04
x = 0.470, y = 0.16083, yExact = 0.16090, Relative Error : -4.519e-04
x = 0.471, y = 0.16377, yExact = 0.16384, Relative Error : -4.446e-04
x = 0.472, y = 0.16671, yExact = 0.16678, Relative Error : -4.376e-04
x = 0.473, y = 0.16966, yExact = 0.16973, Relative Error : -4.307e-04
x = 0.474, y = 0.17260, yExact = 0.17268, Relative Error : -4.241e-04
x = 0.475, y = 0.17555, yExact = 0.17563, Relative Error : -4.178e-04
x = 0.476, y = 0.17850, yExact = 0.17858, Relative Error : -4.116e-04
x = 0.477, y = 0.18146, yExact = 0.18153, Relative Error : -4.056e-04
x = 0.478, y = 0.18441, yExact = 0.18448, Relative Error : -3.998e-04
x = 0.479, y = 0.18737, yExact = 0.18744, Relative Error : -3.942e-04
x = 0.480, y = 0.19033, yExact = 0.19040, Relative Error : -3.888e-04
x = 0.481, y = 0.19329, yExact = 0.19336, Relative Error : -3.835e-04
x = 0.482, y = 0.19625, yExact = 0.19632, Relative Error : -3.784e-04
x = 0.483, y = 0.19921, yExact = 0.19929, Relative Error : -3.734e-04
x = 0.484, y = 0.20218, yExact = 0.20226, Relative Error : -3.685e-04
x = 0.485, y = 0.20515, yExact = 0.20523, Relative Error : -3.638e-04
x = 0.486, y = 0.20812, yExact = 0.20820, Relative Error : -3.593e-04
x = 0.487, y = 0.21109, yExact = 0.21117, Relative Error : -3.548e-04
x = 0.488, y = 0.21407, yExact = 0.21414, Relative Error : -3.505e-04
x = 0.489, y = 0.21705, yExact = 0.21712, Relative Error : -3.463e-04
x = 0.490, y = 0.22002, yExact = 0.22010, Relative Error : -3.422e-04
x = 0.491, y = 0.22301, yExact = 0.22308, Relative Error : -3.382e-04
x = 0.492, y = 0.22599, yExact = 0.22606, Relative Error : -3.343e-04
x = 0.493, y = 0.22897, yExact = 0.22905, Relative Error : -3.305e-04
x = 0.494, y = 0.23196, yExact = 0.23204, Relative Error : -3.268e-04
x = 0.495, y = 0.23495, yExact = 0.23503, Relative Error : -3.232e-04
x = 0.496, y = 0.23794, yExact = 0.23802, Relative Error : -3.196e-04
x = 0.497, y = 0.24093, yExact = 0.24101, Relative Error : -3.162e-04
x = 0.498, y = 0.24393, yExact = 0.24400, Relative Error : -3.128e-04
x = 0.499, y = 0.24692, yExact = 0.24700, Relative Error : -3.095e-04
x = 0.500, y = 0.24992, yExact = 0.25000, Relative Error : -3.063e-04
x = 0.501, y = 0.25292, yExact = 0.25300, Relative Error : -3.032e-04
x = 0.502, y = 0.25593, yExact = 0.25600, Relative Error : -3.001e-04
x = 0.503, y = 0.25893, yExact = 0.25901, Relative Error : -2.972e-04
x = 0.504, y = 0.26194, yExact = 0.26202, Relative Error : -2.942e-04
x = 0.505, y = 0.26495, yExact = 0.26503, Relative Error : -2.914e-04
x = 0.506, y = 0.26796, yExact = 0.26804, Relative Error : -2.886e-04
x = 0.507, y = 0.27097, yExact = 0.27105, Relative Error : -2.858e-04
x = 0.508, y = 0.27399, yExact = 0.27406, Relative Error : -2.831e-04
x = 0.509, y = 0.27700, yExact = 0.27708, Relative Error : -2.805e-04
x = 0.510, y = 0.28002, yExact = 0.28010, Relative Error : -2.779e-04
x = 0.511, y = 0.28304, yExact = 0.28312, Relative Error : -2.754e-04
x = 0.512, y = 0.28607, yExact = 0.28614, Relative Error : -2.729e-04
x = 0.513, y = 0.28909, yExact = 0.28917, Relative Error : -2.705e-04
x = 0.514, y = 0.29212, yExact = 0.29220, Relative Error : -2.681e-04
x = 0.515, y = 0.29515, yExact = 0.29523, Relative Error : -2.658e-04
x = 0.516, y = 0.29818, yExact = 0.29826, Relative Error : -2.635e-04
x = 0.517, y = 0.30121, yExact = 0.30129, Relative Error : -2.613e-04
x = 0.518, y = 0.30425, yExact = 0.30432, Relative Error : -2.591e-04
x = 0.519, y = 0.30728, yExact = 0.30736, Relative Error : -2.569e-04
x = 0.520, y = 0.31032, yExact = 0.31040, Relative Error : -2.548e-04
x = 0.521, y = 0.31336, yExact = 0.31344, Relative Error : -2.527e-04
x = 0.522, y = 0.31640, yExact = 0.31648, Relative Error : -2.507e-04
x = 0.523, y = 0.31945, yExact = 0.31953, Relative Error : -2.487e-04
x = 0.524, y = 0.32250, yExact = 0.32258, Relative Error : -2.467e-04
x = 0.525, y = 0.32555, yExact = 0.32563, Relative Error : -2.448e-04
x = 0.526, y = 0.32860, yExact = 0.32868, Relative Error : -2.429e-04
x = 0.527, y = 0.33165, yExact = 0.33173, Relative Error : -2.410e-04
x = 0.528, y = 0.33470, yExact = 0.33478, Relative Error : -2.392e-04
x = 0.529, y = 0.33776, yExact = 0.33784, Relative Error : -2.374e-04
x = 0.530, y = 0.34082, yExact = 0.34090, Relative Error : -2.356e-04
x = 0.531, y = 0.34388, yExact = 0.34396, Relative Error : -2.339e-04
x = 0.532, y = 0.34694, yExact = 0.34702, Relative Error : -2.321e-04
x = 0.533, y = 0.35001, yExact = 0.35009, Relative Error : -2.305e-04
x = 0.534, y = 0.35308, yExact = 0.35316, Relative Error : -2.288e-04
x = 0.535, y = 0.35614, yExact = 0.35623, Relative Error : -2.272e-04
x = 0.536, y = 0.35921, yExact = 0.35930, Relative Error : -2.256e-04
x = 0.537, y = 0.36229, yExact = 0.36237, Relative Error : -2.240e-04
x = 0.538, y = 0.36536, yExact = 0.36544, Relative Error : -2.224e-04
x = 0.539, y = 0.36844, yExact = 0.36852, Relative Error : -2.209e-04
x = 0.540, y = 0.37152, yExact = 0.37160, Relative Error : -2.194e-04
x = 0.541, y = 0.37460, yExact = 0.37468, Relative Error : -2.179e-04
x = 0.542, y = 0.37768, yExact = 0.37776, Relative Error : -2.165e-04
x = 0.543, y = 0.38077, yExact = 0.38085, Relative Error : -2.150e-04
x = 0.544, y = 0.38385, yExact = 0.38394, Relative Error : -2.136e-04
x = 0.545, y = 0.38694, yExact = 0.38703, Relative Error : -2.122e-04
x = 0.546, y = 0.39003, yExact = 0.39012, Relative Error : -2.108e-04
x = 0.547, y = 0.39313, yExact = 0.39321, Relative Error : -2.095e-04
x = 0.548, y = 0.39622, yExact = 0.39630, Relative Error : -2.081e-04
x = 0.549, y = 0.39932, yExact = 0.39940, Relative Error : -2.068e-04
x = 0.550, y = 0.40242, yExact = 0.40250, Relative Error : -2.055e-04
x = 0.551, y = 0.40552, yExact = 0.40560, Relative Error : -2.042e-04
x = 0.552, y = 0.40862, yExact = 0.40870, Relative Error : -2.030e-04
x = 0.553, y = 0.41173, yExact = 0.41181, Relative Error : -2.017e-04
x = 0.554, y = 0.41483, yExact = 0.41492, Relative Error : -2.005e-04
x = 0.555, y = 0.41794, yExact = 0.41803, Relative Error : -1.993e-04
x = 0.556, y = 0.42105, yExact = 0.42114, Relative Error : -1.981e-04
x = 0.557, y = 0.42417, yExact = 0.42425, Relative Error : -1.969e-04
x = 0.558, y = 0.42728, yExact = 0.42736, Relative Error : -1.958e-04
x = 0.559, y = 0.43040, yExact = 0.43048, Relative Error : -1.946e-04
x = 0.560, y = 0.43352, yExact = 0.43360, Relative Error : -1.935e-04
x = 0.561, y = 0.43664, yExact = 0.43672, Relative Error : -1.924e-04
x = 0.562, y = 0.43976, yExact = 0.43984, Relative Error : -1.913e-04
x = 0.563, y = 0.44288, yExact = 0.44297, Relative Error : -1.902e-04
x = 0.564, y = 0.44601, yExact = 0.44610, Relative Error : -1.891e-04
x = 0.565, y = 0.44914, yExact = 0.44923, Relative Error : -1.881e-04
x = 0.566, y = 0.45227, yExact = 0.45236, Relative Error : -1.870e-04
x = 0.567, y = 0.45540, yExact = 0.45549, Relative Error : -1.860e-04
x = 0.568, y = 0.45854, yExact = 0.45862, Relative Error : -1.850e-04
x = 0.569, y = 0.46168, yExact = 0.46176, Relative Error : -1.840e-04
x = 0.570, y = 0.46481, yExact = 0.46490, Relative Error : -1.830e-04
x = 0.571, y = 0.46796, yExact = 0.46804, Relative Error : -1.820e-04
x = 0.572, y = 0.47110, yExact = 0.47118, Relative Error : -1.810e-04
x = 0.573, y = 0.47424, yExact = 0.47433, Relative Error : -1.801e-04
x = 0.574, y = 0.47739, yExact = 0.47748, Relative Error : -1.791e-04
x = 0.575, y = 0.48054, yExact = 0.48063, Relative Error : -1.782e-04
x = 0.576, y = 0.48369, yExact = 0.48378, Relative Error : -1.773e-04
x = 0.577, y = 0.48684, yExact = 0.48693, Relative Error : -1.763e-04
x = 0.578, y = 0.49000, yExact = 0.49008, Relative Error : -1.754e-04
x = 0.579, y = 0.49315, yExact = 0.49324, Relative Error : -1.745e-04
x = 0.580, y = 0.49631, yExact = 0.49640, Relative Error : -1.737e-04
x = 0.581, y = 0.49947, yExact = 0.49956, Relative Error : -1.728e-04
x = 0.582, y = 0.50264, yExact = 0.50272, Relative Error : -1.719e-04
x = 0.583, y = 0.50580, yExact = 0.50589, Relative Error : -1.711e-04
x = 0.584, y = 0.50897, yExact = 0.50906, Relative Error : -1.702e-04
x = 0.585, y = 0.51214, yExact = 0.51223, Relative Error : -1.694e-04
x = 0.586, y = 0.51531, yExact = 0.51540, Relative Error : -1.686e-04
x = 0.587, y = 0.51848, yExact = 0.51857, Relative Error : -1.678e-04
x = 0.588, y = 0.52166, yExact = 0.52174, Relative Error : -1.670e-04
x = 0.589, y = 0.52483, yExact = 0.52492, Relative Error : -1.662e-04
x = 0.590, y = 0.52801, yExact = 0.52810, Relative Error : -1.654e-04
x = 0.591, y = 0.53119, yExact = 0.53128, Relative Error : -1.646e-04
x = 0.592, y = 0.53438, yExact = 0.53446, Relative Error : -1.638e-04
x = 0.593, y = 0.53756, yExact = 0.53765, Relative Error : -1.631e-04
x = 0.594, y = 0.54075, yExact = 0.54084, Relative Error : -1.623e-04
x = 0.595, y = 0.54394, yExact = 0.54403, Relative Error : -1.616e-04
x = 0.596, y = 0.54713, yExact = 0.54722, Relative Error : -1.608e-04
x = 0.597, y = 0.55032, yExact = 0.55041, Relative Error : -1.601e-04
x = 0.598, y = 0.55352, yExact = 0.55360, Relative Error : -1.594e-04
x = 0.599, y = 0.55671, yExact = 0.55680, Relative Error : -1.586e-04
x = 0.600, y = 0.55991, yExact = 0.56000, Relative Error : -1.579e-04
x = 0.601, y = 0.56311, yExact = 0.56320, Relative Error : -1.572e-04
x = 0.602, y = 0.56632, yExact = 0.56640, Relative Error : -1.565e-04
x = 0.603, y = 0.56952, yExact = 0.56961, Relative Error : -1.558e-04
x = 0.604, y = 0.57273, yExact = 0.57282, Relative Error : -1.552e-04
x = 0.605, y = 0.57594, yExact = 0.57603, Relative Error : -1.545e-04
x = 0.606, y = 0.57915, yExact = 0.57924, Relative Error : -1.538e-04
x = 0.607, y = 0.58236, yExact = 0.58245, Relative Error : -1.532e-04
x = 0.608, y = 0.58557, yExact = 0.58566, Relative Error : -1.525e-04
x = 0.609, y = 0.58879, yExact = 0.58888, Relative Error : -1.519e-04
x = 0.610, y = 0.59201, yExact = 0.59210, Relative Error : -1.512e-04
x = 0.611, y = 0.59523, yExact = 0.59532, Relative Error : -1.506e-04
x = 0.612, y = 0.59845, yExact = 0.59854, Relative Error : -1.499e-04
x = 0.613, y = 0.60168, yExact = 0.60177, Relative Error : -1.493e-04
x = 0.614, y = 0.60491, yExact = 0.60500, Relative Error : -1.487e-04
x = 0.615, y = 0.60813, yExact = 0.60823, Relative Error : -1.481e-04
x = 0.616, y = 0.61137, yExact = 0.61146, Relative Error : -1.475e-04
x = 0.617, y = 0.61460, yExact = 0.61469, Relative Error : -1.469e-04
x = 0.618, y = 0.61783, yExact = 0.61792, Relative Error : -1.463e-04
x = 0.619, y = 0.62107, yExact = 0.62116, Relative Error : -1.457e-04
x = 0.620, y = 0.62431, yExact = 0.62440, Relative Error : -1.451e-04
x = 0.621, y = 0.62755, yExact = 0.62764, Relative Error : -1.445e-04
x = 0.622, y = 0.63079, yExact = 0.63088, Relative Error : -1.440e-04
x = 0.623, y = 0.63404, yExact = 0.63413, Relative Error : -1.434e-04
x = 0.624, y = 0.63728, yExact = 0.63738, Relative Error : -1.428e-04
x = 0.625, y = 0.64053, yExact = 0.64063, Relative Error : -1.423e-04
x = 0.626, y = 0.64378, yExact = 0.64388, Relative Error : -1.417e-04
x = 0.627, y = 0.64704, yExact = 0.64713, Relative Error : -1.412e-04
x = 0.628, y = 0.65029, yExact = 0.65038, Relative Error : -1.406e-04
x = 0.629, y = 0.65355, yExact = 0.65364, Relative Error : -1.401e-04
x = 0.630, y = 0.65681, yExact = 0.65690, Relative Error : -1.395e-04
x = 0.631, y = 0.66007, yExact = 0.66016, Relative Error : -1.390e-04
x = 0.632, y = 0.66333, yExact = 0.66342, Relative Error : -1.385e-04
x = 0.633, y = 0.66660, yExact = 0.66669, Relative Error : -1.380e-04
x = 0.634, y = 0.66986, yExact = 0.66996, Relative Error : -1.374e-04
x = 0.635, y = 0.67313, yExact = 0.67323, Relative Error : -1.369e-04
x = 0.636, y = 0.67640, yExact = 0.67650, Relative Error : -1.364e-04
x = 0.637, y = 0.67968, yExact = 0.67977, Relative Error : -1.359e-04
x = 0.638, y = 0.68295, yExact = 0.68304, Relative Error : -1.354e-04
x = 0.639, y = 0.68623, yExact = 0.68632, Relative Error : -1.349e-04
x = 0.640, y = 0.68951, yExact = 0.68960, Relative Error : -1.344e-04
x = 0.641, y = 0.69279, yExact = 0.69288, Relative Error : -1.339e-04
x = 0.642, y = 0.69607, yExact = 0.69616, Relative Error : -1.334e-04
x = 0.643, y = 0.69936, yExact = 0.69945, Relative Error : -1.330e-04
x = 0.644, y = 0.70264, yExact = 0.70274, Relative Error : -1.325e-04
x = 0.645, y = 0.70593, yExact = 0.70603, Relative Error : -1.320e-04
x = 0.646, y = 0.70922, yExact = 0.70932, Relative Error : -1.315e-04
x = 0.647, y = 0.71252, yExact = 0.71261, Relative Error : -1.311e-04
x = 0.648, y = 0.71581, yExact = 0.71590, Relative Error : -1.306e-04
x = 0.649, y = 0.71911, yExact = 0.71920, Relative Error : -1.302e-04
x = 0.650, y = 0.72241, yExact = 0.72250, Relative Error : -1.297e-04
x = 0.651, y = 0.72571, yExact = 0.72580, Relative Error : -1.293e-04
x = 0.652, y = 0.72901, yExact = 0.72910, Relative Error : -1.288e-04
x = 0.653, y = 0.73231, yExact = 0.73241, Relative Error : -1.284e-04
x = 0.654, y = 0.73562, yExact = 0.73572, Relative Error : -1.279e-04
x = 0.655, y = 0.73893, yExact = 0.73903, Relative Error : -1.275e-04
x = 0.656, y = 0.74224, yExact = 0.74234, Relative Error : -1.270e-04
x = 0.657, y = 0.74555, yExact = 0.74565, Relative Error : -1.266e-04
x = 0.658, y = 0.74887, yExact = 0.74896, Relative Error : -1.262e-04
x = 0.659, y = 0.75219, yExact = 0.75228, Relative Error : -1.258e-04
x = 0.660, y = 0.75551, yExact = 0.75560, Relative Error : -1.253e-04
x = 0.661, y = 0.75883, yExact = 0.75892, Relative Error : -1.249e-04
x = 0.662, y = 0.76215, yExact = 0.76224, Relative Error : -1.245e-04
x = 0.663, y = 0.76547, yExact = 0.76557, Relative Error : -1.241e-04
x = 0.664, y = 0.76880, yExact = 0.76890, Relative Error : -1.237e-04
x = 0.665, y = 0.77213, yExact = 0.77223, Relative Error : -1.233e-04
x = 0.666, y = 0.77546, yExact = 0.77556, Relative Error : -1.229e-04
x = 0.667, y = 0.77879, yExact = 0.77889, Relative Error : -1.225e-04
x = 0.668, y = 0.78213, yExact = 0.78222, Relative Error : -1.221e-04
x = 0.669, y = 0.78547, yExact = 0.78556, Relative Error : -1.217e-04
x = 0.670, y = 0.78880, yExact = 0.78890, Relative Error : -1.213e-04
x = 0.671, y = 0.79215, yExact = 0.79224, Relative Error : -1.209e-04
x = 0.672, y = 0.79549, yExact = 0.79558, Relative Error : -1.205e-04
x = 0.673, y = 0.79883, yExact = 0.79893, Relative Error : -1.201e-04
x = 0.674, y = 0.80218, yExact = 0.80228, Relative Error : -1.198e-04
x = 0.675, y = 0.80553, yExact = 0.80563, Relative Error : -1.194e-04
x = 0.676, y = 0.80888, yExact = 0.80898, Relative Error : -1.190e-04
x = 0.677, y = 0.81223, yExact = 0.81233, Relative Error : -1.186e-04
x = 0.678, y = 0.81559, yExact = 0.81568, Relative Error : -1.183e-04
x = 0.679, y = 0.81894, yExact = 0.81904, Relative Error : -1.179e-04
x = 0.680, y = 0.82230, yExact = 0.82240, Relative Error : -1.175e-04
x = 0.681, y = 0.82566, yExact = 0.82576, Relative Error : -1.172e-04
x = 0.682, y = 0.82903, yExact = 0.82912, Relative Error : -1.168e-04
x = 0.683, y = 0.83239, yExact = 0.83249, Relative Error : -1.164e-04
x = 0.684, y = 0.83576, yExact = 0.83586, Relative Error : -1.161e-04
x = 0.685, y = 0.83913, yExact = 0.83923, Relative Error : -1.157e-04
x = 0.686, y = 0.84250, yExact = 0.84260, Relative Error : -1.154e-04
x = 0.687, y = 0.84587, yExact = 0.84597, Relative Error : -1.150e-04
x = 0.688, y = 0.84925, yExact = 0.84934, Relative Error : -1.147e-04
x = 0.689, y = 0.85262, yExact = 0.85272, Relative Error : -1.143e-04
x = 0.690, y = 0.85600, yExact = 0.85610, Relative Error : -1.140e-04
x = 0.691, y = 0.85938, yExact = 0.85948, Relative Error : -1.136e-04
x = 0.692, y = 0.86277, yExact = 0.86286, Relative Error : -1.133e-04
x = 0.693, y = 0.86615, yExact = 0.86625, Relative Error : -1.130e-04
x = 0.694, y = 0.86954, yExact = 0.86964, Relative Error : -1.126e-04
x = 0.695, y = 0.87293, yExact = 0.87303, Relative Error : -1.123e-04
x = 0.696, y = 0.87632, yExact = 0.87642, Relative Error : -1.120e-04
x = 0.697, y = 0.87971, yExact = 0.87981, Relative Error : -1.116e-04
x = 0.698, y = 0.88311, yExact = 0.88320, Relative Error : -1.113e-04
x = 0.699, y = 0.88650, yExact = 0.88660, Relative Error : -1.110e-04
x = 0.700, y = 0.88990, yExact = 0.89000, Relative Error : -1.107e-04
x = 0.701, y = 0.89330, yExact = 0.89340, Relative Error : -1.104e-04
x = 0.702, y = 0.89671, yExact = 0.89680, Relative Error : -1.100e-04
x = 0.703, y = 0.90011, yExact = 0.90021, Relative Error : -1.097e-04
x = 0.704, y = 0.90352, yExact = 0.90362, Relative Error : -1.094e-04
x = 0.705, y = 0.90693, yExact = 0.90703, Relative Error : -1.091e-04
x = 0.706, y = 0.91034, yExact = 0.91044, Relative Error : -1.088e-04
x = 0.707, y = 0.91375, yExact = 0.91385, Relative Error : -1.085e-04
x = 0.708, y = 0.91716, yExact = 0.91726, Relative Error : -1.082e-04
x = 0.709, y = 0.92058, yExact = 0.92068, Relative Error : -1.079e-04
x = 0.710, y = 0.92400, yExact = 0.92410, Relative Error : -1.076e-04
x = 0.711, y = 0.92742, yExact = 0.92752, Relative Error : -1.073e-04
x = 0.712, y = 0.93084, yExact = 0.93094, Relative Error : -1.070e-04
x = 0.713, y = 0.93427, yExact = 0.93437, Relative Error : -1.067e-04
x = 0.714, y = 0.93770, yExact = 0.93780, Relative Error : -1.064e-04
x = 0.715, y = 0.94113, yExact = 0.94123, Relative Error : -1.061e-04
x = 0.716, y = 0.94456, yExact = 0.94466, Relative Error : -1.058e-04
