
Initial angle = 0.500, Initial angular speed : 0.000
Time = 2.890, Theta = -0.47837, Small Oscillation = -0.48426, Subtle Error = 5.889e-03
Time = 2.900, Theta = -0.47977, Small Oscillation = -0.48548, Subtle Error = 5.707e-03
Time = 2.910, Theta = -0.48113, Small Oscillation = -0.48665, Subtle Error = 5.522e-03
Time = 2.920, Theta = -0.48244, Small Oscillation = -0.48777, Subtle Error = 5.335e-03
Time = 2.930, Theta = -0.48370, Small Oscillation = -0.48885, Subtle Error = 5.146e-03
Time = 2.940, Theta = -0.48492, Small Oscillation = -0.48987, Subtle Error = 4.954e-03
Time = 2.950, Theta = -0.48609, Small Oscillation = -0.49085, Subtle Error = 4.760e-03
Time = 2.960, Theta = -0.48722, Small Oscillation = -0.49178, Subtle Error = 4.563e-03
Time = 2.970, Theta = -0.48829, Small Oscillation = -0.49266, Subtle Error = 4.365e-03
Time = 2.980, Theta = -0.48932, Small Oscillation = -0.49349, Subtle Error = 4.163e-03
Time = 2.990, Theta = -0.49031, Small Oscillation = -0.49427, Subtle Error = 3.960e-03
Time = 3.000, Theta = -0.49124, Small Oscillation = -0.49500, Subtle Error = 3.754e-03
Time = 3.010, Theta = -0.49213, Small Oscillation = -0.49568, Subtle Error = 3.546e-03
Time = 3.020, Theta = -0.49297, Small Oscillation = -0.49631, Subtle Error = 3.335e-03
Time = 3.030, Theta = -0.49377, Small Oscillation = -0.49689, Subtle Error = 3.122e-03
Time = 3.040, Theta = -0.49451, Small Oscillation = -0.49742, Subtle Error = 2.907e-03
Time = 3.050, Theta = -0.49521, Small Oscillation = -0.49790, Subtle Error = 2.690e-03
Time = 3.060, Theta = -0.49587, Small Oscillation = -0.49834, Subtle Error = 2.470e-03
Time = 3.070, Theta = -0.49647, Small Oscillation = -0.49872, Subtle Error = 2.248e-03
Time = 3.080, Theta = -0.49703, Small Oscillation = -0.49905, Subtle Error = 2.024e-03
Time = 3.090, Theta = -0.49754, Small Oscillation = -0.49933, Subtle Error = 1.797e-03
Time = 3.100, Theta = -0.49800, Small Oscillation = -0.49957, Subtle Error = 1.569e-03
Time = 3.110, Theta = -0.49841, Small Oscillation = -0.49975, Subtle Error = 1.338e-03
Time = 3.120, Theta = -0.49878, Small Oscillation = -0.49988, Subtle Error = 1.105e-03
Time = 3.130, Theta = -0.49910, Small Oscillation = -0.49997, Subtle Error = 8.697e-04
Time = 3.140, Theta = -0.49937, Small Oscillation = -0.50000, Subtle Error = 6.324e-04
Time = 3.150, Theta = -0.49959, Small Oscillation = -0.49998, Subtle Error = 3.930e-04
Time = 3.160, Theta = -0.49976, Small Oscillation = -0.49992, Subtle Error = 1.515e-04
Time = 3.170, Theta = -0.49989, Small Oscillation = -0.49980, Subtle Error = -9.201e-05
Time = 3.180, Theta = -0.49997, Small Oscillation = -0.49963, Subtle Error = -3.376e-04
Time = 3.190, Theta = -0.50000, Small Oscillation = -0.49941, Subtle Error = -5.852e-04
Time = 3.200, Theta = -0.49998, Small Oscillation = -0.49915, Subtle Error = -8.349e-04
Time = 3.210, Theta = -0.49992, Small Oscillation = -0.49883, Subtle Error = -1.086e-03
Time = 3.220, Theta = -0.49980, Small Oscillation = -0.49846, Subtle Error = -1.340e-03
Time = 3.230, Theta = -0.49964, Small Oscillation = -0.49805, Subtle Error = -1.595e-03
Time = 3.240, Theta = -0.49943, Small Oscillation = -0.49758, Subtle Error = -1.853e-03
Time = 3.250, Theta = -0.49918, Small Oscillation = -0.49706, Subtle Error = -2.112e-03
Time = 3.260, Theta = -0.49887, Small Oscillation = -0.49650, Subtle Error = -2.373e-03
Time = 3.270, Theta = -0.49852, Small Oscillation = -0.49588, Subtle Error = -2.636e-03
Time = 3.280, Theta = -0.49812, Small Oscillation = -0.49522, Subtle Error = -2.901e-03
Time = 3.290, Theta = -0.49767, Small Oscillation = -0.49450, Subtle Error = -3.167e-03
Time = 3.300, Theta = -0.49718, Small Oscillation = -0.49374, Subtle Error = -3.435e-03
Time = 3.310, Theta = -0.49663, Small Oscillation = -0.49293, Subtle Error = -3.705e-03
Time = 3.320, Theta = -0.49604, Small Oscillation = -0.49206, Subtle Error = -3.976e-03
Time = 3.330, Theta = -0.49540, Small Oscillation = -0.49115, Subtle Error = -4.249e-03
Time = 3.340, Theta = -0.49471, Small Oscillation = -0.49019, Subtle Error = -4.524e-03
Time = 3.350, Theta = -0.49398, Small Oscillation = -0.48918, Subtle Error = -4.800e-03
Time = 3.360, Theta = -0.49320, Small Oscillation = -0.48812, Subtle Error = -5.078e-03
Time = 3.370, Theta = -0.49237, Small Oscillation = -0.48701, Subtle Error = -5.357e-03
Time = 3.380, Theta = -0.49150, Small Oscillation = -0.48586, Subtle Error = -5.637e-03
Time = 3.390, Theta = -0.49057, Small Oscillation = -0.48465, Subtle Error = -5.919e-03
Time = 3.400, Theta = -0.48960, Small Oscillation = -0.48340, Subtle Error = -6.203e-03
Time = 3.410, Theta = -0.48858, Small Oscillation = -0.48210, Subtle Error = -6.487e-03
Time = 3.420, Theta = -0.48752, Small Oscillation = -0.48075, Subtle Error = -6.773e-03
Time = 3.430, Theta = -0.48641, Small Oscillation = -0.47935, Subtle Error = -7.060e-03
Time = 3.440, Theta = -0.48525, Small Oscillation = -0.47790, Subtle Error = -7.349e-03
Time = 3.450, Theta = -0.48405, Small Oscillation = -0.47641, Subtle Error = -7.638e-03
Time = 3.460, Theta = -0.48280, Small Oscillation = -0.47487, Subtle Error = -7.929e-03
Time = 3.470, Theta = -0.48150, Small Oscillation = -0.47328, Subtle Error = -8.220e-03
Time = 3.480, Theta = -0.48016, Small Oscillation = -0.47164, Subtle Error = -8.513e-03
Time = 3.490, Theta = -0.47877, Small Oscillation = -0.46996, Subtle Error = -8.807e-03
Time = 3.500, Theta = -0.47733, Small Oscillation = -0.46823, Subtle Error = -9.101e-03
Time = 3.510, Theta = -0.47585, Small Oscillation = -0.46645, Subtle Error = -9.396e-03
Time = 3.520, Theta = -0.47432, Small Oscillation = -0.46463, Subtle Error = -9.693e-03
Time = 3.530, Theta = -0.47275, Small Oscillation = -0.46276, Subtle Error = -9.990e-03
Time = 3.540, Theta = -0.47113, Small Oscillation = -0.46084, Subtle Error = -1.029e-02
Time = 3.550, Theta = -0.46946, Small Oscillation = -0.45888, Subtle Error = -1.059e-02
Time = 3.560, Theta = -0.46775, Small Oscillation = -0.45687, Subtle Error = -1.089e-02
Time = 3.570, Theta = -0.46600, Small Oscillation = -0.45481, Subtle Error = -1.118e-02
Time = 3.580, Theta = -0.46420, Small Oscillation = -0.45271, Subtle Error = -1.149e-02
Time = 3.590, Theta = -0.46236, Small Oscillation = -0.45057, Subtle Error = -1.179e-02
Time = 3.600, Theta = -0.46047, Small Oscillation = -0.44838, Subtle Error = -1.209e-02
Time = 3.610, Theta = -0.45853, Small Oscillation = -0.44614, Subtle Error = -1.239e-02
Time = 3.620, Theta = -0.45656, Small Oscillation = -0.44386, Subtle Error = -1.269e-02
Time = 3.630, Theta = -0.45453, Small Oscillation = -0.44154, Subtle Error = -1.299e-02
Time = 3.640, Theta = -0.45247, Small Oscillation = -0.43917, Subtle Error = -1.330e-02
Time = 3.650, Theta = -0.45036, Small Oscillation = -0.43676, Subtle Error = -1.360e-02
Time = 3.660, Theta = -0.44821, Small Oscillation = -0.43430, Subtle Error = -1.390e-02
Time = 3.670, Theta = -0.44601, Small Oscillation = -0.43181, Subtle Error = -1.420e-02
Time = 3.680, Theta = -0.44377, Small Oscillation = -0.42926, Subtle Error = -1.451e-02
Time = 3.690, Theta = -0.44149, Small Oscillation = -0.42668, Subtle Error = -1.481e-02
Time = 3.700, Theta = -0.43916, Small Oscillation = -0.42405, Subtle Error = -1.511e-02
Time = 3.710, Theta = -0.43680, Small Oscillation = -0.42138, Subtle Error = -1.542e-02
Time = 3.720, Theta = -0.43439, Small Oscillation = -0.41867, Subtle Error = -1.572e-02
Time = 3.730, Theta = -0.43193, Small Oscillation = -0.41591, Subtle Error = -1.602e-02
Time = 3.740, Theta = -0.42944, Small Oscillation = -0.41312, Subtle Error = -1.632e-02
Time = 3.750, Theta = -0.42690, Small Oscillation = -0.41028, Subtle Error = -1.663e-02
Time = 3.760, Theta = -0.42433, Small Oscillation = -0.40740, Subtle Error = -1.693e-02
Time = 3.770, Theta = -0.42171, Small Oscillation = -0.40448, Subtle Error = -1.723e-02
Time = 3.780, Theta = -0.41905, Small Oscillation = -0.40152, Subtle Error = -1.753e-02
Time = 3.790, Theta = -0.41635, Small Oscillation = -0.39852, Subtle Error = -1.783e-02
Time = 3.800, Theta = -0.41361, Small Oscillation = -0.39548, Subtle Error = -1.813e-02
Time = 3.810, Theta = -0.41083, Small Oscillation = -0.39240, Subtle Error = -1.843e-02
Time = 3.820, Theta = -0.40801, Small Oscillation = -0.38929, Subtle Error = -1.872e-02
Time = 3.830, Theta = -0.40515, Small Oscillation = -0.38613, Subtle Error = -1.902e-02
Time = 3.840, Theta = -0.40225, Small Oscillation = -0.38293, Subtle Error = -1.932e-02
Time = 3.850, Theta = -0.39931, Small Oscillation = -0.37970, Subtle Error = -1.961e-02
Time = 3.860, Theta = -0.39634, Small Oscillation = -0.37643, Subtle Error = -1.991e-02
Time = 3.870, Theta = -0.39332, Small Oscillation = -0.37312, Subtle Error = -2.020e-02
Time = 3.880, Theta = -0.39027, Small Oscillation = -0.36977, Subtle Error = -2.050e-02
Time = 3.890, Theta = -0.38717, Small Oscillation = -0.36639, Subtle Error = -2.079e-02
Time = 3.900, Theta = -0.38404, Small Oscillation = -0.36297, Subtle Error = -2.108e-02
Time = 3.910, Theta = -0.38088, Small Oscillation = -0.35951, Subtle Error = -2.137e-02
Time = 3.920, Theta = -0.37767, Small Oscillation = -0.35602, Subtle Error = -2.166e-02
Time = 3.930, Theta = -0.37443, Small Oscillation = -0.35249, Subtle Error = -2.194e-02
Time = 3.940, Theta = -0.37115, Small Oscillation = -0.34892, Subtle Error = -2.223e-02
Time = 3.950, Theta = -0.36784, Small Oscillation = -0.34533, Subtle Error = -2.251e-02
Time = 3.960, Theta = -0.36449, Small Oscillation = -0.34169, Subtle Error = -2.280e-02
Time = 3.970, Theta = -0.36110, Small Oscillation = -0.33803, Subtle Error = -2.308e-02
Time = 3.980, Theta = -0.35768, Small Oscillation = -0.33432, Subtle Error = -2.336e-02
Time = 3.990, Theta = -0.35422, Small Oscillation = -0.33059, Subtle Error = -2.363e-02
Time = 4.000, Theta = -0.35073, Small Oscillation = -0.32682, Subtle Error = -2.391e-02
Time = 4.010, Theta = -0.34721, Small Oscillation = -0.32302, Subtle Error = -2.419e-02
Time = 4.020, Theta = -0.34365, Small Oscillation = -0.31919, Subtle Error = -2.446e-02
Time = 4.030, Theta = -0.34006, Small Oscillation = -0.31532, Subtle Error = -2.473e-02
Time = 4.040, Theta = -0.33643, Small Oscillation = -0.31143, Subtle Error = -2.500e-02
Time = 4.050, Theta = -0.33277, Small Oscillation = -0.30750, Subtle Error = -2.527e-02
Time = 4.060, Theta = -0.32908, Small Oscillation = -0.30354, Subtle Error = -2.553e-02
Time = 4.070, Theta = -0.32535, Small Oscillation = -0.29955, Subtle Error = -2.580e-02
Time = 4.080, Theta = -0.32160, Small Oscillation = -0.29554, Subtle Error = -2.606e-02
Time = 4.090, Theta = -0.31781, Small Oscillation = -0.29149, Subtle Error = -2.632e-02
Time = 4.100, Theta = -0.31399, Small Oscillation = -0.28741, Subtle Error = -2.658e-02
Time = 4.110, Theta = -0.31014, Small Oscillation = -0.28331, Subtle Error = -2.683e-02
Time = 4.120, Theta = -0.30626, Small Oscillation = -0.27917, Subtle Error = -2.709e-02
Time = 4.130, Theta = -0.30235, Small Oscillation = -0.27501, Subtle Error = -2.734e-02
Time = 4.140, Theta = -0.29841, Small Oscillation = -0.27082, Subtle Error = -2.759e-02
Time = 4.150, Theta = -0.29444, Small Oscillation = -0.26660, Subtle Error = -2.783e-02
Time = 4.160, Theta = -0.29044, Small Oscillation = -0.26236, Subtle Error = -2.808e-02
Time = 4.170, Theta = -0.28641, Small Oscillation = -0.25809, Subtle Error = -2.832e-02
Time = 4.180, Theta = -0.28235, Small Oscillation = -0.25380, Subtle Error = -2.856e-02
Time = 4.190, Theta = -0.27827, Small Oscillation = -0.24948, Subtle Error = -2.879e-02
Time = 4.200, Theta = -0.27416, Small Oscillation = -0.24513, Subtle Error = -2.903e-02
Time = 4.210, Theta = -0.27002, Small Oscillation = -0.24076, Subtle Error = -2.926e-02
Time = 4.220, Theta = -0.26586, Small Oscillation = -0.23637, Subtle Error = -2.949e-02
Time = 4.230, Theta = -0.26166, Small Oscillation = -0.23195, Subtle Error = -2.972e-02
Time = 4.240, Theta = -0.25745, Small Oscillation = -0.22751, Subtle Error = -2.994e-02
Time = 4.250, Theta = -0.25321, Small Oscillation = -0.22304, Subtle Error = -3.016e-02
Time = 4.260, Theta = -0.24894, Small Oscillation = -0.21856, Subtle Error = -3.038e-02
Time = 4.270, Theta = -0.24465, Small Oscillation = -0.21405, Subtle Error = -3.060e-02
Time = 4.280, Theta = -0.24033, Small Oscillation = -0.20952, Subtle Error = -3.081e-02
Time = 4.290, Theta = -0.23599, Small Oscillation = -0.20497, Subtle Error = -3.102e-02
Time = 4.300, Theta = -0.23162, Small Oscillation = -0.20040, Subtle Error = -3.123e-02
Time = 4.310, Theta = -0.22724, Small Oscillation = -0.19581, Subtle Error = -3.143e-02
Time = 4.320, Theta = -0.22283, Small Oscillation = -0.19120, Subtle Error = -3.163e-02
Time = 4.330, Theta = -0.21840, Small Oscillation = -0.18657, Subtle Error = -3.183e-02
Time = 4.340, Theta = -0.21395, Small Oscillation = -0.18192, Subtle Error = -3.202e-02
Time = 4.350, Theta = -0.20947, Small Oscillation = -0.17725, Subtle Error = -3.222e-02
Time = 4.360, Theta = -0.20498, Small Oscillation = -0.17257, Subtle Error = -3.241e-02
Time = 4.370, Theta = -0.20046, Small Oscillation = -0.16787, Subtle Error = -3.259e-02
Time = 4.380, Theta = -0.19593, Small Oscillation = -0.16315, Subtle Error = -3.277e-02
Time = 4.390, Theta = -0.19137, Small Oscillation = -0.15842, Subtle Error = -3.295e-02
Time = 4.400, Theta = -0.18680, Small Oscillation = -0.15367, Subtle Error = -3.313e-02
Time = 4.410, Theta = -0.18220, Small Oscillation = -0.14890, Subtle Error = -3.330e-02
Time = 4.420, Theta = -0.17759, Small Oscillation = -0.14412, Subtle Error = -3.347e-02
Time = 4.430, Theta = -0.17297, Small Oscillation = -0.13933, Subtle Error = -3.364e-02
Time = 4.440, Theta = -0.16832, Small Oscillation = -0.13452, Subtle Error = -3.380e-02
Time = 4.450, Theta = -0.16366, Small Oscillation = -0.12969, Subtle Error = -3.396e-02
Time = 4.460, Theta = -0.15898, Small Oscillation = -0.12486, Subtle Error = -3.412e-02
Time = 4.470, Theta = -0.15429, Small Oscillation = -0.12001, Subtle Error = -3.428e-02
Time = 4.480, Theta = -0.14958, Small Oscillation = -0.11515, Subtle Error = -3.443e-02
Time = 4.490, Theta = -0.14485, Small Oscillation = -0.11028, Subtle Error = -3.457e-02
Time = 4.500, Theta = -0.14011, Small Oscillation = -0.10540, Subtle Error = -3.472e-02
Time = 4.510, Theta = -0.13536, Small Oscillation = -0.10051, Subtle Error = -3.486e-02
Time = 4.520, Theta = -0.13059, Small Oscillation = -0.09560, Subtle Error = -3.499e-02
Time = 4.530, Theta = -0.12582, Small Oscillation = -0.09069, Subtle Error = -3.513e-02
Time = 4.540, Theta = -0.12102, Small Oscillation = -0.08577, Subtle Error = -3.526e-02
Time = 4.550, Theta = -0.11622, Small Oscillation = -0.08084, Subtle Error = -3.538e-02
Time = 4.560, Theta = -0.11140, Small Oscillation = -0.07590, Subtle Error = -3.550e-02
Time = 4.570, Theta = -0.10658, Small Oscillation = -0.07095, Subtle Error = -3.562e-02
Time = 4.580, Theta = -0.10174, Small Oscillation = -0.06600, Subtle Error = -3.574e-02
Time = 4.590, Theta = -0.09689, Small Oscillation = -0.06104, Subtle Error = -3.585e-02
Time = 4.600, Theta = -0.09204, Small Oscillation = -0.05608, Subtle Error = -3.596e-02
Time = 4.610, Theta = -0.08717, Small Oscillation = -0.05111, Subtle Error = -3.606e-02
Time = 4.620, Theta = -0.08229, Small Oscillation = -0.04613, Subtle Error = -3.617e-02
Time = 4.630, Theta = -0.07741, Small Oscillation = -0.04115, Subtle Error = -3.626e-02
Time = 4.640, Theta = -0.07252, Small Oscillation = -0.03616, Subtle Error = -3.636e-02
Time = 4.650, Theta = -0.06762, Small Oscillation = -0.03117, Subtle Error = -3.645e-02
Time = 4.660, Theta = -0.06272, Small Oscillation = -0.02618, Subtle Error = -3.653e-02
Time = 4.670, Theta = -0.05781, Small Oscillation = -0.02119, Subtle Error = -3.662e-02
Time = 4.680, Theta = -0.05289, Small Oscillation = -0.01619, Subtle Error = -3.670e-02
Time = 4.690, Theta = -0.04797, Small Oscillation = -0.01119, Subtle Error = -3.677e-02
Time = 4.700, Theta = -0.04304, Small Oscillation = -0.00619, Subtle Error = -3.685e-02
Time = 4.710, Theta = -0.03811, Small Oscillation = -0.00119, Subtle Error = -3.691e-02
Time = 4.720, Theta = -0.03317, Small Oscillation = 0.00381, Subtle Error = -3.698e-02
Time = 4.730, Theta = -0.02823, Small Oscillation = 0.00881, Subtle Error = -3.704e-02
Time = 4.740, Theta = -0.02329, Small Oscillation = 0.01380, Subtle Error = -3.710e-02
Time = 4.750, Theta = -0.01835, Small Oscillation = 0.01880, Subtle Error = -3.715e-02
Time = 4.760, Theta = -0.01340, Small Oscillation = 0.02380, Subtle Error = -3.720e-02
Time = 4.770, Theta = -0.00846, Small Oscillation = 0.02879, Subtle Error = -3.725e-02
Time = 4.780, Theta = -0.00351, Small Oscillation = 0.03378, Subtle Error = -3.729e-02
Time = 4.790, Theta = 0.00144, Small Oscillation = 0.03877, Subtle Error = -3.733e-02
Time = 4.800, Theta = 0.00639, Small Oscillation = 0.04375, Subtle Error = -3.736e-02
Time = 4.810, Theta = 0.01133, Small Oscillation = 0.04873, Subtle Error = -3.739e-02
Time = 4.820, Theta = 0.01628, Small Oscillation = 0.05370, Subtle Error = -3.742e-02
Time = 4.830, Theta = 0.02122, Small Oscillation = 0.05867, Subtle Error = -3.745e-02
Time = 4.840, Theta = 0.02617, Small Oscillation = 0.06363, Subtle Error = -3.747e-02
Time = 4.850, Theta = 0.03111, Small Oscillation = 0.06859, Subtle Error = -3.748e-02
Time = 4.860, Theta = 0.03604, Small Oscillation = 0.07354, Subtle Error = -3.749e-02
Time = 4.870, Theta = 0.04098, Small Oscillation = 0.07848, Subtle Error = -3.750e-02
Time = 4.880, Theta = 0.04591, Small Oscillation = 0.08341, Subtle Error = -3.751e-02
Time = 4.890, Theta = 0.05083, Small Oscillation = 0.08834, Subtle Error = -3.751e-02
Time = 4.900, Theta = 0.05575, Small Oscillation = 0.09326, Subtle Error = -3.751e-02
Time = 4.910, Theta = 0.06066, Small Oscillation = 0.09816, Subtle Error = -3.750e-02
Time = 4.920, Theta = 0.06557, Small Oscillation = 0.10306, Subtle Error = -3.749e-02
Time = 4.930, Theta = 0.07047, Small Oscillation = 0.10795, Subtle Error = -3.748e-02
Time = 4.940, Theta = 0.07537, Small Oscillation = 0.11283, Subtle Error = -3.746e-02
Time = 4.950, Theta = 0.08025, Small Oscillation = 0.11769, Subtle Error = -3.744e-02
Time = 4.960, Theta = 0.08513, Small Oscillation = 0.12254, Subtle Error = -3.741e-02
Time = 4.970, Theta = 0.09000, Small Oscillation = 0.12739, Subtle Error = -3.738e-02
Time = 4.980, Theta = 0.09486, Small Oscillation = 0.13221, Subtle Error = -3.735e-02
Time = 4.990, Theta = 0.09971, Small Oscillation = 0.13703, Subtle Error = -3.732e-02
Time = 5.000, Theta = 0.10455, Small Oscillation = 0.14183, Subtle Error = -3.728e-02
Time = 5.010, Theta = 0.10939, Small Oscillation = 0.14662, Subtle Error = -3.723e-02
Time = 5.020, Theta = 0.11421, Small Oscillation = 0.15139, Subtle Error = -3.719e-02
Time = 5.030, Theta = 0.11902, Small Oscillation = 0.15615, Subtle Error = -3.713e-02
Time = 5.040, Theta = 0.12381, Small Oscillation = 0.16089, Subtle Error = -3.708e-02
Time = 5.050, Theta = 0.12860, Small Oscillation = 0.16562, Subtle Error = -3.702e-02
Time = 5.060, Theta = 0.13337, Small Oscillation = 0.17033, Subtle Error = -3.696e-02
Time = 5.070, Theta = 0.13813, Small Oscillation = 0.17502, Subtle Error = -3.689e-02
Time = 5.080, Theta = 0.14287, Small Oscillation = 0.17969, Subtle Error = -3.682e-02
Time = 5.090, Theta = 0.14760, Small Oscillation = 0.18435, Subtle Error = -3.675e-02
Time = 5.100, Theta = 0.15232, Small Oscillation = 0.18899, Subtle Error = -3.667e-02
Time = 5.110, Theta = 0.15702, Small Oscillation = 0.19361, Subtle Error = -3.659e-02
Time = 5.120, Theta = 0.16170, Small Oscillation = 0.19821, Subtle Error = -3.651e-02
Time = 5.130, Theta = 0.16637, Small Oscillation = 0.20279, Subtle Error = -3.642e-02
Time = 5.140, Theta = 0.17102, Small Oscillation = 0.20735, Subtle Error = -3.632e-02
Time = 5.150, Theta = 0.17566, Small Oscillation = 0.21189, Subtle Error = -3.623e-02
Time = 5.160, Theta = 0.18028, Small Oscillation = 0.21641, Subtle Error = -3.613e-02
Time = 5.170, Theta = 0.18488, Small Oscillation = 0.22090, Subtle Error = -3.603e-02
Time = 5.180, Theta = 0.18946, Small Oscillation = 0.22538, Subtle Error = -3.592e-02
Time = 5.190, Theta = 0.19402, Small Oscillation = 0.22983, Subtle Error = -3.581e-02
Time = 5.200, Theta = 0.19857, Small Oscillation = 0.23426, Subtle Error = -3.569e-02
Time = 5.210, Theta = 0.20309, Small Oscillation = 0.23866, Subtle Error = -3.557e-02
Time = 5.220, Theta = 0.20759, Small Oscillation = 0.24305, Subtle Error = -3.545e-02
Time = 5.230, Theta = 0.21208, Small Oscillation = 0.24740, Subtle Error = -3.533e-02
Time = 5.240, Theta = 0.21654, Small Oscillation = 0.25174, Subtle Error = -3.520e-02
Time = 5.250, Theta = 0.22098, Small Oscillation = 0.25604, Subtle Error = -3.507e-02
Time = 5.260, Theta = 0.22540, Small Oscillation = 0.26032, Subtle Error = -3.493e-02
Time = 5.270, Theta = 0.22979, Small Oscillation = 0.26458, Subtle Error = -3.479e-02
Time = 5.280, Theta = 0.23417, Small Oscillation = 0.26881, Subtle Error = -3.464e-02
Time = 5.290, Theta = 0.23852, Small Oscillation = 0.27301, Subtle Error = -3.450e-02
Time = 5.300, Theta = 0.24284, Small Oscillation = 0.27719, Subtle Error = -3.435e-02
Time = 5.310, Theta = 0.24714, Small Oscillation = 0.28133, Subtle Error = -3.419e-02
Time = 5.320, Theta = 0.25142, Small Oscillation = 0.28545, Subtle Error = -3.403e-02
Time = 5.330, Theta = 0.25568, Small Oscillation = 0.28954, Subtle Error = -3.387e-02
Time = 5.340, Theta = 0.25990, Small Oscillation = 0.29361, Subtle Error = -3.370e-02
Time = 5.350, Theta = 0.26411, Small Oscillation = 0.29764, Subtle Error = -3.353e-02
Time = 5.360, Theta = 0.26828, Small Oscillation = 0.30164, Subtle Error = -3.336e-02
Time = 5.370, Theta = 0.27243, Small Oscillation = 0.30561, Subtle Error = -3.318e-02
Time = 5.380, Theta = 0.27655, Small Oscillation = 0.30956, Subtle Error = -3.300e-02
Time = 5.390, Theta = 0.28065, Small Oscillation = 0.31347, Subtle Error = -3.282e-02
Time = 5.400, Theta = 0.28472, Small Oscillation = 0.31735, Subtle Error = -3.263e-02
Time = 5.410, Theta = 0.28876, Small Oscillation = 0.32119, Subtle Error = -3.244e-02
Time = 5.420, Theta = 0.29277, Small Oscillation = 0.32501, Subtle Error = -3.224e-02
Time = 5.430, Theta = 0.29675, Small Oscillation = 0.32879, Subtle Error = -3.204e-02
Time = 5.440, Theta = 0.30070, Small Oscillation = 0.33254, Subtle Error = -3.184e-02
Time = 5.450, Theta = 0.30463, Small Oscillation = 0.33626, Subtle Error = -3.164e-02
Time = 5.460, Theta = 0.30852, Small Oscillation = 0.33994, Subtle Error = -3.143e-02
Time = 5.470, Theta = 0.31238, Small Oscillation = 0.34359, Subtle Error = -3.121e-02
Time = 5.480, Theta = 0.31621, Small Oscillation = 0.34721, Subtle Error = -3.100e-02
Time = 5.490, Theta = 0.32001, Small Oscillation = 0.35079, Subtle Error = -3.077e-02
Time = 5.500, Theta = 0.32378, Small Oscillation = 0.35433, Subtle Error = -3.055e-02
Time = 5.510, Theta = 0.32752, Small Oscillation = 0.35784, Subtle Error = -3.032e-02
Time = 5.520, Theta = 0.33123, Small Oscillation = 0.36132, Subtle Error = -3.009e-02
Time = 5.530, Theta = 0.33490, Small Oscillation = 0.36476, Subtle Error = -2.986e-02
Time = 5.540, Theta = 0.33854, Small Oscillation = 0.36816, Subtle Error = -2.962e-02
Time = 5.550, Theta = 0.34215, Small Oscillation = 0.37152, Subtle Error = -2.937e-02
Time = 5.560, Theta = 0.34572, Small Oscillation = 0.37485, Subtle Error = -2.913e-02
Time = 5.570, Theta = 0.34926, Small Oscillation = 0.37814, Subtle Error = -2.888e-02
Time = 5.580, Theta = 0.35277, Small Oscillation = 0.38139, Subtle Error = -2.863e-02
Time = 5.590, Theta = 0.35624, Small Oscillation = 0.38461, Subtle Error = -2.837e-02
Time = 5.600, Theta = 0.35967, Small Oscillation = 0.38778, Subtle Error = -2.811e-02
Time = 5.610, Theta = 0.36307, Small Oscillation = 0.39092, Subtle Error = -2.784e-02
Time = 5.620, Theta = 0.36644, Small Oscillation = 0.39402, Subtle Error = -2.758e-02
Time = 5.630, Theta = 0.36977, Small Oscillation = 0.39708, Subtle Error = -2.731e-02
Time = 5.640, Theta = 0.37306, Small Oscillation = 0.40009, Subtle Error = -2.703e-02
Time = 5.650, Theta = 0.37632, Small Oscillation = 0.40307, Subtle Error = -2.675e-02
Time = 5.660, Theta = 0.37954, Small Oscillation = 0.40601, Subtle Error = -2.647e-02
Time = 5.670, Theta = 0.38272, Small Oscillation = 0.40891, Subtle Error = -2.619e-02
Time = 5.680, Theta = 0.38587, Small Oscillation = 0.41177, Subtle Error = -2.590e-02
Time = 5.690, Theta = 0.38898, Small Oscillation = 0.41458, Subtle Error = -2.561e-02
Time = 5.700, Theta = 0.39205, Small Oscillation = 0.41736, Subtle Error = -2.531e-02
Time = 5.710, Theta = 0.39508, Small Oscillation = 0.42009, Subtle Error = -2.501e-02
Time = 5.720, Theta = 0.39807, Small Oscillation = 0.42278, Subtle Error = -2.471e-02
Time = 5.730, Theta = 0.40103, Small Oscillation = 0.42543, Subtle Error = -2.440e-02
Time = 5.740, Theta = 0.40394, Small Oscillation = 0.42803, Subtle Error = -2.409e-02
Time = 5.750, Theta = 0.40682, Small Oscillation = 0.43060, Subtle Error = -2.378e-02
Time = 5.760, Theta = 0.40966, Small Oscillation = 0.43312, Subtle Error = -2.346e-02
Time = 5.770, Theta = 0.41245, Small Oscillation = 0.43559, Subtle Error = -2.314e-02
Time = 5.780, Theta = 0.41521, Small Oscillation = 0.43803, Subtle Error = -2.282e-02
Time = 5.790, Theta = 0.41793, Small Oscillation = 0.44041, Subtle Error = -2.249e-02
Time = 5.800, Theta = 0.42060, Small Oscillation = 0.44276, Subtle Error = -2.216e-02
Time = 5.810, Theta = 0.42324, Small Oscillation = 0.44506, Subtle Error = -2.182e-02
Time = 5.820, Theta = 0.42583, Small Oscillation = 0.44732, Subtle Error = -2.149e-02
Time = 5.830, Theta = 0.42838, Small Oscillation = 0.44953, Subtle Error = -2.114e-02
Time = 5.840, Theta = 0.43090, Small Oscillation = 0.45170, Subtle Error = -2.080e-02
Time = 5.850, Theta = 0.43336, Small Oscillation = 0.45382, Subtle Error = -2.045e-02
